rule,time,reconstruct,kernel,depth,trusted,step_id
refl,208096,178457,29639,0,0,t3901
refl,214398,186888,27510,0,0,t3902
cong,1405613,901361,504252,0,0,t3903
poly_simp,25927920,18243327,7684593,0,0,t3904
trans,725017,558714,166303,0,0,t3905
trans,438521,297661,140860,0,0,t3906
cong,788167,608191,179976,0,0,t3907
poly_simp,23341128,17060575,6280553,0,0,t3908
poly_simp_rel,1456465,611631,844834,0,0,t3909
trans,461072,307623,153449,0,0,t3910
equiv_pos2,642054,578886,63168,0,0,t3911
poly_simp,4098854,2964367,1134487,0,0,t3912
poly_simp_rel,585423,343863,241560,0,0,t3913
equiv_pos2,411278,349535,61743,0,0,t3914
poly_simp,2678975,2008517,670458,0,0,t3915
poly_simp,2621397,1994720,626677,0,0,t3916
refl,268713,256328,12385,0,0,t3917
cong,541009,460040,80969,0,0,t3918
poly_simp,3320232,2375523,944709,0,0,t3919
trans,386360,324147,62213,0,0,t3920
trans,303144,247535,55609,0,0,t3921
cong,411616,331931,79685,0,0,t3922
resolution,1884852,375540,1509312,0,0,t3923
resolution,1628549,358259,1270290,0,0,t3924
cong,621364,537222,84142,0,0,t3925
refl,262758,224432,38326,0,0,t3926
cong,1220235,767755,452480,0,0,t3927
cong,553676,400941,152735,0,0,t3928
poly_simp,4118626,2996711,1121915,0,0,t3929
cong,1190036,782422,407614,0,0,t3930
poly_simp,23921112,17199481,6721631,0,0,t3931
trans,707382,555241,152141,0,0,t3932
cong,690295,534772,155523,0,0,t3933
trans,407677,277810,129867,0,0,t3934
rare_rewrite:arith-eq-elim-real,1323225,1180366,142859,0,0,t3935
semilattice_simp,6003087,5405355,597732,0,0,t3936
trans,464010,314236,149774,0,0,t3937
rare_rewrite:arith-elim-leq,1059554,903403,156151,0,0,t3938
poly_simp,38488700,26542549,11946151,0,0,t3939
poly_simp_rel,2207446,959941,1247505,0,0,t3940
trans,550933,336237,214696,0,0,t3941
poly_simp,40690065,25193926,15496139,0,0,t3942
poly_simp_rel,2051588,1088813,962775,0,0,t3943
cong,1224521,762429,462092,0,0,t3944
trans,521840,270266,251574,0,0,t3945
resolution,2435747,614555,1821192,0,0,t3946
and,1523819,937858,585961,0,0,t3947
resolution,2007936,493821,1514115,0,0,t3948
and_intro,554687,348128,206559,0,0,t3949
resolution,1238870,396903,841967,0,0,t3950
la_mult_pos,694144,596450,97694,0,0,t3951
implies,374671,324455,50216,0,0,t3952
rare_rewrite:bool-eq-true,936536,905550,30986,0,0,t3953
equiv1,408948,363552,45396,0,0,t3954
evaluate,2498968,2132096,366872,0,0,t3955
resolution,1057353,288995,768358,0,0,t3956
and_intro,239816,198140,41676,0,0,t3957
resolution,1005083,258531,746552,0,0,t3958
la_mult_neg,494679,436972,57707,0,0,t3959
implies,279894,235105,44789,0,0,t3960
rare_rewrite:bool-eq-true,837290,800761,36529,0,0,t3961
equiv1,320924,280617,40307,0,0,t3962
evaluate,2055606,1776271,279335,0,0,t3963
resolution,1114165,291743,822422,0,0,t3964
and_intro,235764,197126,38638,0,0,t3965
resolution,1087571,276212,811359,0,0,t3966
la_mult_pos,659418,495500,163918,0,0,t3967
implies,415828,277717,138111,0,0,t3968
rare_rewrite:bool-eq-true,816885,786391,30494,0,0,t3969
equiv1,263110,232901,30209,0,0,t3970
evaluate,2017651,1742820,274831,0,0,t3971
resolution,1105065,301992,803073,0,0,t3972
equiv_pos2,2087441,1849848,237593,0,0,t3973
rare_rewrite:arith-elim-leq,988955,851290,137665,0,0,t3974
poly_simp,32121995,22091454,10030541,0,0,t3975
poly_simp_rel,1336723,570809,765914,0,0,t3976
trans,488299,305796,182503,0,0,t3977
symm,397779,219261,178518,0,0,t3978
equiv_pos2,755038,503139,251899,0,0,t3979
poly_simp,24875811,17572828,7302983,0,0,t3980
poly_simp,3187835,2539738,648097,0,0,t3981
poly_simp,3041653,2497844,543809,0,0,t3982
refl,379808,338861,40947,0,0,t3983
refl,257506,218855,38651,0,0,t3984
refl,226590,195285,31305,0,0,t3985
refl,230710,202146,28564,0,0,t3986
refl,221631,191548,30083,0,0,t3987
refl,218355,187903,30452,0,0,t3988
refl,213752,185393,28359,0,0,t3989
refl,282525,189655,92870,0,0,t3990
refl,242867,214435,28432,0,0,t3991
refl,212017,181461,30556,0,0,t3992
refl,217906,187116,30790,0,0,t3993
refl,222061,196242,25819,0,0,t3994
refl,213719,187208,26511,0,0,t3995
refl,213461,184543,28918,0,0,t3996
refl,218598,191256,27342,0,0,t3997
refl,208140,181388,26752,0,0,t3998
refl,211904,182957,28947,0,0,t3999
refl,216078,186612,29466,0,0,t4000
refl,219147,186326,32821,0,0,t4001
refl,214411,184518,29893,0,0,t4002
refl,213254,187857,25397,0,0,t4003
refl,224669,195249,29420,0,0,t4004
refl,216181,186148,30033,0,0,t4005
refl,202789,177592,25197,0,0,t4006
refl,207241,179830,27411,0,0,t4007
refl,225226,195435,29791,0,0,t4008
refl,211402,185271,26131,0,0,t4009
refl,203074,176800,26274,0,0,t4010
refl,219637,191466,28171,0,0,t4011
refl,207147,182288,24859,0,0,t4012
cong,1387930,897756,490174,0,0,t4013
poly_simp,27941165,18576782,9364383,0,0,t4014
trans,562789,397846,164943,0,0,t4015
trans,420808,280461,140347,0,0,t4016
cong,637736,472559,165177,0,0,t4017
poly_simp,23128500,17012298,6116202,0,0,t4018
poly_simp_rel,1391825,578863,812962,0,0,t4019
trans,474587,315472,159115,0,0,t4020
equiv_pos2,642361,577742,64619,0,0,t4021
poly_simp,4065905,3006697,1059208,0,0,t4022
poly_simp_rel,596732,347955,248777,0,0,t4023
equiv_pos2,449786,378742,71044,0,0,t4024
poly_simp,2690879,2095091,595788,0,0,t4025
poly_simp,2477796,1980723,497073,0,0,t4026
refl,258563,248722,9841,0,0,t4027
cong,517186,437467,79719,0,0,t4028
poly_simp,3246703,2326590,920113,0,0,t4029
trans,333988,275654,58334,0,0,t4030
trans,287715,230527,57188,0,0,t4031
cong,372520,294313,78207,0,0,t4032
resolution,1672964,350396,1322568,0,0,t4033
resolution,1559462,313207,1246255,0,0,t4034
cong,491745,413410,78335,0,0,t4035
refl,238401,203517,34884,0,0,t4036
cong,1185418,751536,433882,0,0,t4037
cong,529852,379318,150534,0,0,t4038
poly_simp,3204580,2445218,759362,0,0,t4039
cong,1195661,772679,422982,0,0,t4040
poly_simp,23704507,17155517,6548990,0,0,t4041
trans,663097,516377,146720,0,0,t4042
cong,689617,532185,157432,0,0,t4043
trans,422217,292474,129743,0,0,t4044
rare_rewrite:arith-eq-elim-real,1232791,1107562,125229,0,0,t4045
semilattice_simp,5574993,5030261,544732,0,0,t4046
trans,438350,301671,136679,0,0,t4047
rare_rewrite:arith-elim-leq,957386,835998,121388,0,0,t4048
poly_simp,37417818,26646935,10770883,0,0,t4049
poly_simp_rel,1649648,587273,1062375,0,0,t4050
trans,527422,318644,208778,0,0,t4051
poly_simp,37133897,26305360,10828537,0,0,t4052
poly_simp_rel,1598837,702933,895904,0,0,t4053
cong,728020,448394,279626,0,0,t4054
trans,547426,273248,274178,0,0,t4055
resolution,1873935,407159,1466776,0,0,t4056
and,1294303,719120,575183,0,0,t4057
resolution,1674532,340851,1333681,0,0,t4058
and_intro,375331,238736,136595,0,0,t4059
resolution,1146546,285050,861496,0,0,t4060
la_mult_pos,517345,454728,62617,0,0,t4061
implies,292245,241845,50400,0,0,t4062
rare_rewrite:bool-eq-true,914265,884382,29883,0,0,t4063
equiv1,269955,239650,30305,0,0,t4064
evaluate,2398961,1935726,463235,0,0,t4065
resolution,1104138,305378,798760,0,0,t4066
and_intro,261722,215167,46555,0,0,t4067
resolution,1071504,255420,816084,0,0,t4068
la_mult_neg,522731,461110,61621,0,0,t4069
implies,308787,259103,49684,0,0,t4070
rare_rewrite:bool-eq-true,848967,820571,28396,0,0,t4071
equiv1,289659,255670,33989,0,0,t4072
evaluate,2170073,1840087,329986,0,0,t4073
resolution,1206685,366313,840372,0,0,t4074
and_intro,271980,232277,39703,0,0,t4075
resolution,1119564,272329,847235,0,0,t4076
la_mult_pos,791696,615119,176577,0,0,t4077
implies,406468,274542,131926,0,0,t4078
rare_rewrite:bool-eq-true,1016463,976732,39731,0,0,t4079
equiv1,293903,260366,33537,0,0,t4080
evaluate,2329563,2020552,309011,0,0,t4081
resolution,1284815,327087,957728,0,0,t4082
equiv_pos2,2277186,2043413,233773,0,0,t4083
rare_rewrite:arith-elim-leq,1155841,1011958,143883,0,0,t4084
poly_simp,33776022,23435614,10340408,0,0,t4085
poly_simp_rel,1670342,869333,801009,0,0,t4086
trans,494405,297215,197190,0,0,t4087
symm,423865,222456,201409,0,0,t4088
equiv_pos2,774731,505990,268741,0,0,t4089
poly_simp,25477822,17975484,7502338,0,0,t4090
poly_simp,3406491,2967189,439302,0,0,t4091
poly_simp,2588476,2058756,529720,0,0,t4092
refl,297282,260295,36987,0,0,t4093
refl,252066,223126,28940,0,0,t4094
refl,223560,196104,27456,0,0,t4095
refl,225295,195279,30016,0,0,t4096
refl,222929,193984,28945,0,0,t4097
refl,220085,194108,25977,0,0,t4098
refl,217157,191087,26070,0,0,t4099
refl,226888,195221,31667,0,0,t4100
refl,219226,190906,28320,0,0,t4101
refl,213203,184785,28418,0,0,t4102
refl,207874,183336,24538,0,0,t4103
refl,202681,177344,25337,0,0,t4104
refl,225318,192661,32657,0,0,t4105
refl,224621,196770,27851,0,0,t4106
refl,216348,189184,27164,0,0,t4107
refl,223811,196077,27734,0,0,t4108
refl,213841,185851,27990,0,0,t4109
refl,208102,182616,25486,0,0,t4110
refl,210025,185422,24603,0,0,t4111
refl,208745,181508,27237,0,0,t4112
refl,230142,197429,32713,0,0,t4113
refl,212259,185297,26962,0,0,t4114
refl,211321,181803,29518,0,0,t4115
refl,203653,178629,25024,0,0,t4116
refl,213012,185147,27865,0,0,t4117
refl,222629,194094,28535,0,0,t4118
refl,225396,192562,32834,0,0,t4119
refl,214697,185659,29038,0,0,t4120
refl,221456,191589,29867,0,0,t4121
refl,212784,185662,27122,0,0,t4122
cong,1580316,1044681,535635,0,0,t4123
poly_simp,26191469,18278866,7912603,0,0,t4124
trans,729090,555922,173168,0,0,t4125
trans,434952,289805,145147,0,0,t4126
cong,708550,539829,168721,0,0,t4127
poly_simp,23846316,17621912,6224404,0,0,t4128
poly_simp_rel,1408538,617483,791055,0,0,t4129
trans,458628,305789,152839,0,0,t4130
equiv_pos2,672765,610947,61818,0,0,t4131
poly_simp,4352610,3222763,1129847,0,0,t4132
poly_simp_rel,664205,410569,253636,0,0,t4133
equiv_pos2,445026,383295,61731,0,0,t4134
poly_simp,2871546,2120899,750647,0,0,t4135
poly_simp,2547534,2036048,511486,0,0,t4136
refl,274686,262657,12029,0,0,t4137
cong,530876,442631,88245,0,0,t4138
poly_simp,3377876,2346479,1031397,0,0,t4139
trans,348662,287743,60919,0,0,t4140
trans,302960,247547,55413,0,0,t4141
cong,387417,301357,86060,0,0,t4142
resolution,1760162,408638,1351524,0,0,t4143
resolution,1554417,298657,1255760,0,0,t4144
cong,505183,427734,77449,0,0,t4145
refl,250090,211356,38734,0,0,t4146
cong,1196961,756972,439989,0,0,t4147
cong,572834,409076,163758,0,0,t4148
poly_simp,3443254,2581276,861978,0,0,t4149
cong,1243347,805410,437937,0,0,t4150
poly_simp,23668957,17296026,6372931,0,0,t4151
trans,547649,388694,158955,0,0,t4152
cong,646412,497615,148797,0,0,t4153
trans,403558,276695,126863,0,0,t4154
rare_rewrite:arith-eq-elim-real,1327374,1196875,130499,0,0,t4155
semilattice_simp,5618842,5028664,590178,0,0,t4156
trans,439080,302316,136764,0,0,t4157
rare_rewrite:arith-elim-leq,1039210,906893,132317,0,0,t4158
poly_simp,37911802,27213455,10698347,0,0,t4159
poly_simp_rel,2192748,1081846,1110902,0,0,t4160
trans,506014,315250,190764,0,0,t4161
poly_simp,37330571,26054546,11276025,0,0,t4162
poly_simp_rel,1481445,628917,852528,0,0,t4163
cong,682172,415789,266383,0,0,t4164
trans,558630,291242,267388,0,0,t4165
resolution,1865735,410976,1454759,0,0,t4166
and,1286794,697054,589740,0,0,t4167
resolution,1728628,333558,1395070,0,0,t4168
and_intro,366205,225584,140621,0,0,t4169
resolution,1160253,294015,866238,0,0,t4170
la_mult_pos,531737,471135,60602,0,0,t4171
implies,291739,241955,49784,0,0,t4172
rare_rewrite:bool-eq-true,955680,922889,32791,0,0,t4173
equiv1,283366,250022,33344,0,0,t4174
evaluate,2276999,1945852,331147,0,0,t4175
resolution,1114343,317042,797301,0,0,t4176
and_intro,246000,202895,43105,0,0,t4177
resolution,1058520,268200,790320,0,0,t4178
la_mult_neg,516148,456681,59467,0,0,t4179
implies,294645,247947,46698,0,0,t4180
rare_rewrite:bool-eq-true,837253,807358,29895,0,0,t4181
equiv1,278049,241429,36620,0,0,t4182
evaluate,2110639,1856448,254191,0,0,t4183
resolution,1107836,303536,804300,0,0,t4184
and_intro,256520,218381,38139,0,0,t4185
resolution,1148483,286332,862151,0,0,t4186
la_mult_pos,675999,517234,158765,0,0,t4187
implies,410162,284320,125842,0,0,t4188
rare_rewrite:bool-eq-true,855830,823571,32259,0,0,t4189
equiv1,275482,244561,30921,0,0,t4190
evaluate,2256812,2100199,156613,0,0,t4191
resolution,1082609,284111,798498,0,0,t4192
equiv_pos2,2396373,2130674,265699,0,0,t4193
rare_rewrite:arith-elim-leq,1047424,916797,130627,0,0,t4194
poly_simp,33679164,23207470,10471694,0,0,t4195
poly_simp_rel,1928811,1179387,749424,0,0,t4196
trans,486224,302664,183560,0,0,t4197
symm,413995,239239,174756,0,0,t4198
equiv_pos2,758233,521967,236266,0,0,t4199
poly_simp,25144925,17783514,7361411,0,0,t4200
poly_simp,3592511,3028956,563555,0,0,t4201
poly_simp,2550599,2020595,530004,0,0,t4202
refl,296070,260844,35226,0,0,t4203
refl,256039,226027,30012,0,0,t4204
refl,238325,203744,34581,0,0,t4205
refl,230692,200979,29713,0,0,t4206
refl,228811,198357,30454,0,0,t4207
refl,229297,199632,29665,0,0,t4208
refl,218755,187534,31221,0,0,t4209
refl,227149,196496,30653,0,0,t4210
refl,228124,198859,29265,0,0,t4211
refl,236304,206808,29496,0,0,t4212
refl,216801,191071,25730,0,0,t4213
refl,221350,191101,30249,0,0,t4214
refl,217891,191386,26505,0,0,t4215
refl,216289,189490,26799,0,0,t4216
refl,217207,190985,26222,0,0,t4217
refl,242482,211903,30579,0,0,t4218
refl,225949,194789,31160,0,0,t4219
refl,227551,200186,27365,0,0,t4220
refl,228653,199841,28812,0,0,t4221
refl,214503,186633,27870,0,0,t4222
refl,216450,188929,27521,0,0,t4223
refl,214157,187512,26645,0,0,t4224
refl,219662,193455,26207,0,0,t4225
refl,224836,194911,29925,0,0,t4226
refl,219195,191752,27443,0,0,t4227
refl,212927,185682,27245,0,0,t4228
refl,203006,177400,25606,0,0,t4229
refl,213924,186378,27546,0,0,t4230
refl,208650,181321,27329,0,0,t4231
refl,209796,183743,26053,0,0,t4232
cong,1428856,920113,508743,0,0,t4233
poly_simp,26306138,18186857,8119281,0,0,t4234
trans,626869,461580,165289,0,0,t4235
trans,428327,287870,140457,0,0,t4236
cong,661809,499020,162789,0,0,t4237
poly_simp,23373449,17205921,6167528,0,0,t4238
poly_simp_rel,1536884,684418,852466,0,0,t4239
trans,476272,326213,150059,0,0,t4240
equiv_pos2,713073,649398,63675,0,0,t4241
poly_simp,4704759,3332231,1372528,0,0,t4242
poly_simp_rel,701441,447945,253496,0,0,t4243
equiv_pos2,548836,485382,63454,0,0,t4244
poly_simp,3147439,2259641,887798,0,0,t4245
poly_simp,2641764,2046823,594941,0,0,t4246
refl,292771,280993,11778,0,0,t4247
cong,535285,451667,83618,0,0,t4248
poly_simp,3411044,2422444,988600,0,0,t4249
trans,355384,288386,66998,0,0,t4250
trans,302234,238946,63288,0,0,t4251
cong,418072,323511,94561,0,0,t4252
resolution,1681452,372763,1308689,0,0,t4253
resolution,1606991,325509,1281482,0,0,t4254
cong,536369,461330,75039,0,0,t4255
refl,276288,234689,41599,0,0,t4256
cong,1197740,775252,422488,0,0,t4257
cong,576779,419653,157126,0,0,t4258
poly_simp,3424027,2530160,893867,0,0,t4259
cong,1205287,795389,409898,0,0,t4260
poly_simp,23260440,17040796,6219644,0,0,t4261
trans,555794,405956,149838,0,0,t4262
cong,659906,508964,150942,0,0,t4263
trans,415938,287866,128072,0,0,t4264
rare_rewrite:arith-eq-elim-real,1302271,1176986,125285,0,0,t4265
semilattice_simp,5558454,5006189,552265,0,0,t4266
trans,453425,304678,148747,0,0,t4267
rare_rewrite:arith-elim-leq,980675,845658,135017,0,0,t4268
poly_simp,35393642,25174450,10219192,0,0,t4269
poly_simp_rel,2114875,989996,1124879,0,0,t4270
trans,494088,304488,189600,0,0,t4271
poly_simp,34088910,23544867,10544043,0,0,t4272
poly_simp_rel,1693156,813980,879176,0,0,t4273
cong,684390,430268,254122,0,0,t4274
trans,552114,295819,256295,0,0,t4275
resolution,1855022,421256,1433766,0,0,t4276
and,1322132,729309,592823,0,0,t4277
resolution,1770037,395349,1374688,0,0,t4278
and_intro,374357,231922,142435,0,0,t4279
resolution,1160026,293730,866296,0,0,t4280
la_mult_pos,549894,486179,63715,0,0,t4281
implies,315786,262883,52903,0,0,t4282
rare_rewrite:bool-eq-true,937265,906182,31083,0,0,t4283
equiv1,285448,254618,30830,0,0,t4284
evaluate,2303576,1950788,352788,0,0,t4285
resolution,1130942,309632,821310,0,0,t4286
and_intro,247810,205081,42729,0,0,t4287
resolution,1072521,276053,796468,0,0,t4288
la_mult_neg,510032,448773,61259,0,0,t4289
implies,283872,238216,45656,0,0,t4290
rare_rewrite:bool-eq-true,837434,802880,34554,0,0,t4291
equiv1,294147,258527,35620,0,0,t4292
evaluate,2055731,1842622,213109,0,0,t4293
resolution,1153147,300118,853029,0,0,t4294
and_intro,243466,205057,38409,0,0,t4295
resolution,1241156,277357,963799,0,0,t4296
la_mult_pos,689239,528920,160319,0,0,t4297
implies,412180,279164,133016,0,0,t4298
rare_rewrite:bool-eq-true,811291,782189,29102,0,0,t4299
equiv1,280398,247041,33357,0,0,t4300
evaluate,1951741,1746539,205202,0,0,t4301
resolution,1107648,298721,808927,0,0,t4302
equiv_pos2,2253208,2021815,231393,0,0,t4303
rare_rewrite:arith-elim-leq,1077212,931143,146069,0,0,t4304
poly_simp,32774104,22595244,10178860,0,0,t4305
poly_simp_rel,1488550,695928,792622,0,0,t4306
trans,540516,350861,189655,0,0,t4307
symm,402015,223778,178237,0,0,t4308
equiv_pos2,811733,536669,275064,0,0,t4309
poly_simp,25752607,18039123,7713484,0,0,t4310
poly_simp,3699002,3081297,617705,0,0,t4311
poly_simp,2663576,2126604,536972,0,0,t4312
refl,298715,262088,36627,0,0,t4313
refl,259230,220169,39061,0,0,t4314
refl,237152,208041,29111,0,0,t4315
refl,242350,209792,32558,0,0,t4316
refl,225244,196228,29016,0,0,t4317
refl,226428,199879,26549,0,0,t4318
refl,212772,186636,26136,0,0,t4319
refl,210475,182540,27935,0,0,t4320
refl,213580,186147,27433,0,0,t4321
refl,218942,193034,25908,0,0,t4322
refl,211200,183875,27325,0,0,t4323
refl,236269,209409,26860,0,0,t4324
refl,224555,192422,32133,0,0,t4325
refl,226627,195634,30993,0,0,t4326
refl,212755,185401,27354,0,0,t4327
refl,225692,194781,30911,0,0,t4328
refl,221281,191939,29342,0,0,t4329
refl,207581,182141,25440,0,0,t4330
refl,233750,203919,29831,0,0,t4331
refl,228169,196421,31748,0,0,t4332
refl,245927,216435,29492,0,0,t4333
refl,222297,193380,28917,0,0,t4334
refl,223618,195049,28569,0,0,t4335
refl,216225,187165,29060,0,0,t4336
refl,212629,185264,27365,0,0,t4337
refl,211421,185397,26024,0,0,t4338
refl,223491,191782,31709,0,0,t4339
refl,217228,188320,28908,0,0,t4340
refl,224334,194248,30086,0,0,t4341
refl,216098,190049,26049,0,0,t4342
cong,1417083,897042,520041,0,0,t4343
poly_simp,26195214,18653701,7541513,0,0,t4344
trans,560746,400003,160743,0,0,t4345
trans,440563,295489,145074,0,0,t4346
cong,637981,470506,167475,0,0,t4347
poly_simp,23635872,17354326,6281546,0,0,t4348
poly_simp_rel,1593841,741005,852836,0,0,t4349
trans,460756,310650,150106,0,0,t4350
equiv_pos2,675231,610188,65043,0,0,t4351
poly_simp,4161461,3096121,1065340,0,0,t4352
poly_simp_rel,619669,360739,258930,0,0,t4353
equiv_pos2,450784,386302,64482,0,0,t4354
poly_simp,2826969,2140784,686185,0,0,t4355
poly_simp,2587679,2039265,548414,0,0,t4356
refl,269030,258162,10868,0,0,t4357
cong,537891,454421,83470,0,0,t4358
poly_simp,3320358,2369944,950414,0,0,t4359
trans,349925,289107,60818,0,0,t4360
trans,298491,244579,53912,0,0,t4361
cong,384877,307163,77714,0,0,t4362
resolution,1650373,360780,1289593,0,0,t4363
resolution,1607999,328382,1279617,0,0,t4364
cong,497444,422863,74581,0,0,t4365
refl,270612,231870,38742,0,0,t4366
cong,1146757,752680,394077,0,0,t4367
cong,571195,419115,152080,0,0,t4368
poly_simp,3259888,2518557,741331,0,0,t4369
cong,1206610,799229,407381,0,0,t4370
poly_simp,23645217,17583164,6062053,0,0,t4371
trans,637684,489569,148115,0,0,t4372
cong,707579,516799,190780,0,0,t4373
trans,406590,276568,130022,0,0,t4374
rare_rewrite:arith-eq-elim-real,1230861,1111480,119381,0,0,t4375
semilattice_simp,5632279,5061304,570975,0,0,t4376
trans,426445,292681,133764,0,0,t4377
rare_rewrite:arith-elim-leq,954305,823721,130584,0,0,t4378
poly_simp,35004194,24830306,10173888,0,0,t4379
poly_simp_rel,1639663,603122,1036541,0,0,t4380
trans,519317,330120,189197,0,0,t4381
poly_simp,34383593,24261730,10121863,0,0,t4382
poly_simp_rel,1380423,552762,827661,0,0,t4383
cong,671234,421230,250004,0,0,t4384
trans,553064,290581,262483,0,0,t4385
resolution,1849638,417383,1432255,0,0,t4386
and,1331144,735607,595537,0,0,t4387
resolution,1668277,361445,1306832,0,0,t4388
and_intro,407490,258676,148814,0,0,t4389
resolution,1162658,290764,871894,0,0,t4390
la_mult_pos,521307,459055,62252,0,0,t4391
implies,289535,240030,49505,0,0,t4392
rare_rewrite:bool-eq-true,920838,891307,29531,0,0,t4393
equiv1,284890,252890,32000,0,0,t4394
evaluate,2215968,1916497,299471,0,0,t4395
resolution,1275867,338021,937846,0,0,t4396
and_intro,281026,233953,47073,0,0,t4397
resolution,1186732,301587,885145,0,0,t4398
la_mult_neg,623312,561605,61707,0,0,t4399
implies,332365,279536,52829,0,0,t4400
rare_rewrite:bool-eq-true,1019383,985145,34238,0,0,t4401
equiv1,289005,257194,31811,0,0,t4402
evaluate,2302351,2050933,251418,0,0,t4403
